Female,25 - 45,African-American,0,0,0,1,F,1,Low,1
Male,25 - 45,Caucasian,0,0,0,1,F,1,Medium,1
Male,25 - 45,African-American,0,0,0,0,F,0,Low,0
Male,25 - 45,African-American,0,0,0,1,M,0,Low,0
Male,25 - 45,African-American,0,0,0,8,M,1,High,1
Male,Greater than 45,Other,0,0,0,0,F,1,Low,1
Male,25 - 45,African-American,1,6,1,14,F,1,High,1
Male,Less than 25,Other,0,0,0,0,F,1,Medium,1
Male,Less than 25,African-American,1,0,0,2,F,1,High,1
Male,Less than 25,African-American,0,0,1,2,M,1,Medium,1
Female,25 - 45,African-American,0,0,0,1,M,0,Low,0
Male,25 - 45,African-American,0,0,0,9,F,1,Medium,1
Male,25 - 45,Caucasian,0,0,0,7,F,1,High,1
Male,Less than 25,Other,0,0,0,1,F,1,Medium,1
Male,25 - 45,Caucasian,0,0,0,9,F,1,High,1
Male,Greater than 45,African-American,0,0,0,12,M,0,Medium,0
Female,Less than 25,Caucasian,0,0,0,0,F,0,Medium,0
Male,25 - 45,Caucasian,0,0,0,2,F,1,Low,1
Male,Greater than 45,Caucasian,0,0,0,3,F,0,Low,0
Female,Greater than 45,Caucasian,0,0,0,0,M,0,Low,0
Female,25 - 45,Hispanic,0,0,0,0,M,0,Low,0
Male,Less than 25,African-American,0,0,0,1,M,1,Low,1
Male,Less than 25,African-American,0,0,0,1,F,0,Low,0
Male,25 - 45,African-American,0,0,0,1,F,0,Low,0
Female,25 - 45,Caucasian,0,0,0,0,F,1,Low,1
Male,Less than 25,Caucasian,0,1,2,8,F,1,Medium,1
Male,25 - 45,Caucasian,0,0,0,0,F,0,Low,0
Male,25 - 45,Caucasian,0,0,0,0,M,0,Medium,0
Female,25 - 45,Caucasian,0,0,0,1,F,0,Low,0
Male,Greater than 45,African-American,0,0,0,14,F,1,High,1
Male,25 - 45,Caucasian,0,0,0,1,F,0,Low,0
Male,Less than 25,African-American,0,0,0,3,F,1,High,1
Male,25 - 45,Caucasian,0,0,0,5,M,1,Low,1
Male,25 - 45,Caucasian,0,0,0,0,F,0,Medium,0
Male,25 - 45,African-American,0,0,0,5,F,1,Medium,1
Male,25 - 45,African-American,0,0,0,3,F,0,Low,0
Male,25 - 45,Caucasian,0,0,0,1,F,1,Low,1
Male,25 - 45,African-American,0,1,0,10,F,1,High,1
Male,Less than 25,African-American,0,0,0,0,F,1,Low,1
Male,25 - 45,African-American,0,12,2,28,F,1,High,1
Male,25 - 45,African-American,0,0,0,1,M,0,Medium,0
Female,25 - 45,Other,0,0,0,1,F,0,Low,0
Male,25 - 45,Caucasian,0,0,0,13,F,1,High,1
Male,25 - 45,African-American,0,0,0,3,F,1,High,1
Male,Greater than 45,African-American,0,0,0,8,F,0,High,0
Male,Greater than 45,Caucasian,0,0,0,3,M,0,High,0
Male,25 - 45,African-American,0,0,0,19,F,1,High,1
Female,Greater than 45,Caucasian,0,0,0,2,M,0,Low,0
Male,Less than 25,Caucasian,0,0,0,4,F,1,Medium,1
Male,25 - 45,Caucasian,0,0,0,6,F,0,Low,0
Female,25 - 45,Caucasian,0,0,0,2,F,0,Low,0
Male,25 - 45,Caucasian,0,0,0,1,M,0,Low,0
Male,25 - 45,Caucasian,0,0,0,2,F,0,Low,0
Female,25 - 45,Other,0,0,0,2,M,0,Low,0
Male,25 - 45,Caucasian,0,0,0,0,M,1,Low,1
Female,Less than 25,African-American,0,0,0,0,M,0,Low,0
Female,25 - 45,Caucasian,0,1,0,10,F,1,Low,1
Male,25 - 45,Caucasian,0,0,0,2,M,1,Low,1
Female,25 - 45,Hispanic,0,0,0,4,F,1,Medium,1
Male,25 - 45,African-American,0,0,0,3,F,1,Medium,1
Male,25 - 45,Caucasian,0,0,0,2,M,1,Low,1
Male,25 - 45,African-American,0,0,0,1,M,1,Low,0
Male,Greater than 45,Caucasian,0,0,0,1,F,1,Low,1
Female,Greater than 45,Caucasian,0,0,0,4,F,0,Low,0
Female,Less than 25,African-American,1,0,0,1,F,0,High,0
Female,25 - 45,Caucasian,0,0,0,0,M,0,Low,0
Male,25 - 45,African-American,1,1,0,9,F,1,High,1
Male,25 - 45,African-American,0,0,0,11,F,1,Medium,1
Male,25 - 45,African-American,0,0,0,8,M,1,Medium,1
Female,25 - 45,African-American,0,0,0,0,F,1,Low,1
Female,25 - 45,African-American,0,0,0,7,F,1,High,1
Male,25 - 45,African-American,0,0,0,2,F,1,High,1
Female,Less than 25,African-American,0,0,0,0,F,0,Medium,0
Female,25 - 45,Caucasian,0,0,0,0,M,0,Medium,0
Female,Greater than 45,African-American,0,0,0,1,F,1,Low,1
Male,Greater than 45,Other,0,0,0,13,F,1,Medium,1
Male,Greater than 45,Hispanic,0,0,0,1,F,0,Low,0
Female,25 - 45,African-American,0,0,0,4,F,1,High,1
Male,25 - 45,Hispanic,0,0,0,1,F,0,Low,0
Female,Greater than 45,Other,0,0,0,1,F,0,Low,0
Female,25 - 45,African-American,0,0,0,2,M,1,Low,1
Male,Greater than 45,African-American,0,0,0,3,M,0,Low,0
Male,25 - 45,Caucasian,1,0,0,1,M,0,Low,0
Female,25 - 45,Caucasian,0,0,0,3,F,1,Medium,1
Male,25 - 45,African-American,0,0,0,1,F,0,Medium,0
Male,Greater than 45,Caucasian,0,0,0,2,M,0,Low,0
Male,Less than 25,African-American,0,0,0,1,F,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,6,F,1,Low,1
Female,Greater than 45,Caucasian,0,0,0,6,F,0,Medium,0
Male,25 - 45,Caucasian,0,0,0,0,F,0,Medium,0
Male,25 - 45,African-American,0,0,0,1,M,1,Low,1
Male,Less than 25,Hispanic,0,0,0,0,F,0,Low,0
Female,25 - 45,African-American,0,0,0,5,F,0,Medium,0
Male,Greater than 45,Hispanic,0,0,0,2,M,0,Low,0
Male,Greater than 45,African-American,0,0,0,8,F,0,Low,0
Female,25 - 45,Caucasian,0,0,0,6,F,0,High,0
Male,Greater than 45,Caucasian,0,0,0,1,F,0,Low,0
Male,25 - 45,Hispanic,0,0,0,8,F,1,High,1
Male,25 - 45,African-American,0,0,0,6,M,1,Medium,1
Male,Greater than 45,Hispanic,0,0,0,2,F,0,Low,0
Male,Greater than 45,Hispanic,0,0,0,0,F,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,1,M,1,Low,1
Male,Greater than 45,Caucasian,0,0,0,0,F,0,Low,0
Male,Less than 25,Other,0,0,0,0,F,0,Low,0
Male,25 - 45,African-American,2,2,1,22,F,1,High,1
Male,Less than 25,African-American,0,0,0,1,F,1,Medium,1
Male,Greater than 45,African-American,0,0,0,23,M,1,High,1
Male,Less than 25,African-American,0,0,0,0,M,1,Low,1
Male,Greater than 45,Hispanic,0,0,0,1,F,0,Low,0
Female,25 - 45,Caucasian,0,0,0,2,F,1,Medium,1
Male,Greater than 45,African-American,0,0,0,3,F,1,Low,0
Male,Greater than 45,Caucasian,0,0,0,8,M,1,Low,1
Female,Greater than 45,Other,0,0,0,0,M,1,Low,1
Male,25 - 45,African-American,0,0,0,13,F,1,High,1
Male,25 - 45,African-American,0,0,0,2,M,1,High,1
Male,25 - 45,Caucasian,0,0,0,0,F,1,Low,1
Male,25 - 45,African-American,0,0,0,9,F,1,High,1
Male,Greater than 45,Caucasian,0,0,0,2,F,0,Low,0
Male,Less than 25,African-American,0,0,0,0,F,1,Low,1
Male,25 - 45,African-American,0,0,0,2,M,1,Low,0
Female,Less than 25,African-American,0,0,0,1,M,0,Low,0
Male,25 - 45,Other,0,0,0,2,M,1,Low,1
Male,Greater than 45,Caucasian,0,0,0,1,F,0,Low,0
Female,25 - 45,Caucasian,0,0,0,0,M,0,Low,0
Male,25 - 45,Caucasian,0,0,0,4,M,0,Low,0
Female,25 - 45,African-American,0,1,0,23,F,1,High,1
Male,Less than 25,Other,0,0,0,5,F,1,Medium,1
Male,25 - 45,African-American,0,0,0,2,F,1,High,1
Male,25 - 45,African-American,0,0,0,0,M,0,Low,0
Female,25 - 45,African-American,0,0,0,0,F,0,High,0
Male,25 - 45,Caucasian,0,0,0,11,F,1,Medium,1
Female,25 - 45,Caucasian,0,0,0,7,F,1,High,1
Male,25 - 45,African-American,0,0,0,2,F,0,Low,0
Male,25 - 45,Caucasian,0,0,0,2,M,0,Low,0
Female,25 - 45,African-American,0,0,0,1,F,0,High,0
Male,Greater than 45,Caucasian,0,0,0,7,F,1,Low,1
Male,25 - 45,African-American,0,0,0,15,F,0,High,0
Male,25 - 45,African-American,0,0,0,2,M,0,Medium,0
Male,Greater than 45,African-American,0,0,0,3,F,0,Medium,0
Male,25 - 45,Hispanic,0,0,0,0,M,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,1,F,0,Low,0
Female,Greater than 45,Caucasian,0,0,0,0,M,1,Low,1
Male,Greater than 45,Caucasian,0,0,0,0,M,0,Low,0
Male,25 - 45,Other,0,0,0,1,M,1,Low,1
Male,Greater than 45,African-American,0,0,0,0,F,0,Low,0
Male,25 - 45,Caucasian,0,0,0,4,F,1,Low,1
Female,25 - 45,African-American,0,0,0,2,F,0,Medium,0
Female,25 - 45,African-American,0,0,0,5,M,0,Medium,0
Male,25 - 45,African-American,0,0,0,11,F,1,High,1
Male,25 - 45,African-American,0,0,0,0,M,1,Low,0
Male,25 - 45,Other,0,0,0,4,F,1,Low,1
Male,Greater than 45,African-American,0,0,0,11,F,0,High,0
Male,Less than 25,African-American,0,0,0,2,F,0,High,0
Female,25 - 45,African-American,0,0,0,2,F,1,Low,1
Male,25 - 45,African-American,0,0,0,0,M,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,0,F,0,Low,0
Male,25 - 45,Caucasian,0,0,0,13,F,1,Low,1
Male,Greater than 45,African-American,0,0,0,0,F,0,Low,0
Male,25 - 45,Caucasian,0,0,0,1,F,0,Low,0
Male,25 - 45,African-American,0,0,2,11,M,1,High,1
Male,25 - 45,Caucasian,0,0,0,1,F,0,Medium,0
Male,Less than 25,African-American,0,0,0,0,F,0,Low,0
Male,25 - 45,African-American,0,0,0,4,F,0,Low,0
Male,25 - 45,Hispanic,0,0,0,4,F,0,Low,0
Male,25 - 45,Caucasian,0,0,0,0,F,1,High,1
Male,25 - 45,Caucasian,0,0,0,0,F,1,Low,1
Male,25 - 45,African-American,0,1,0,14,F,0,High,0
Male,25 - 45,African-American,0,1,0,4,M,0,High,0
Male,Greater than 45,Caucasian,0,0,0,1,M,0,Low,0
Male,25 - 45,African-American,0,0,0,25,F,1,High,1
Male,25 - 45,Caucasian,0,0,0,8,M,1,Medium,1
Male,25 - 45,African-American,0,0,0,0,F,0,Low,0
Male,Less than 25,Caucasian,0,0,1,1,M,1,High,1
Female,25 - 45,Other,0,0,0,0,M,0,Low,0
Female,25 - 45,Other,0,0,0,3,F,0,Low,0
Male,25 - 45,Caucasian,0,0,0,8,F,1,Medium,1
Male,25 - 45,Caucasian,0,0,0,4,F,0,Low,0
Male,Less than 25,African-American,0,0,0,3,M,1,High,1
Female,Less than 25,Caucasian,0,0,0,1,M,1,Medium,1
Male,25 - 45,African-American,0,0,0,3,M,1,Low,1
Female,25 - 45,Hispanic,0,0,0,0,M,0,Low,0
Male,Less than 25,Hispanic,0,0,1,1,F,1,Medium,1
Female,Less than 25,Caucasian,0,0,4,5,F,1,Medium,1
Male,Less than 25,Hispanic,0,0,0,0,M,0,High,0
Male,25 - 45,African-American,0,0,0,1,M,0,Low,0
Male,Less than 25,African-American,0,0,0,1,F,1,High,1
Male,25 - 45,African-American,0,0,0,2,F,1,Medium,1
Male,25 - 45,Other,0,0,0,0,F,0,Low,0
Male,25 - 45,African-American,0,0,0,4,F,0,Low,0
Male,25 - 45,Caucasian,0,0,0,2,M,1,Low,0
Female,25 - 45,African-American,0,0,0,2,F,0,Low,0
Male,Less than 25,African-American,0,0,0,0,F,0,High,0
Male,Less than 25,Hispanic,0,0,1,0,F,0,Medium,0
Female,Greater than 45,African-American,0,0,0,0,F,0,Low,0
Female,Less than 25,African-American,0,0,0,0,F,1,Low,1
Female,Greater than 45,African-American,0,0,0,0,F,0,Low,0
Male,Greater than 45,African-American,0,0,0,8,F,1,Medium,1
Male,25 - 45,Caucasian,0,0,0,0,F,0,Medium,0
Male,25 - 45,Caucasian,0,0,0,0,F,1,Medium,1
Male,25 - 45,African-American,0,0,0,11,F,1,Medium,1
Male,Less than 25,African-American,0,1,1,3,M,1,High,1
Female,Less than 25,Caucasian,0,0,0,1,F,0,Low,0
Male,25 - 45,African-American,0,0,0,2,F,0,High,0
Male,25 - 45,Caucasian,0,0,0,2,F,0,Low,0
Female,25 - 45,African-American,0,0,0,2,M,0,Low,0
Female,25 - 45,Other,0,0,0,0,F,0,Low,0
Male,25 - 45,African-American,0,0,0,24,M,0,Medium,0
Male,Greater than 45,African-American,0,0,0,3,F,1,Medium,1
Male,25 - 45,African-American,0,0,0,0,F,0,Low,0
Male,25 - 45,Caucasian,0,0,0,3,F,0,Low,0
Male,25 - 45,African-American,0,0,0,3,M,1,Low,1
Male,Greater than 45,Caucasian,0,0,0,1,M,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,6,F,1,Low,1
Male,Greater than 45,Caucasian,0,0,0,3,F,0,Low,0
Male,Less than 25,African-American,0,0,0,0,M,1,High,1
Male,25 - 45,African-American,0,0,0,1,M,1,High,1
Male,25 - 45,Hispanic,0,0,0,3,F,1,Low,1
Male,25 - 45,Caucasian,0,0,0,5,M,0,Low,0
Male,Less than 25,African-American,0,0,0,1,F,1,Medium,1
Male,25 - 45,African-American,0,0,0,5,M,0,Low,0
Male,Less than 25,Caucasian,0,0,0,0,F,1,Medium,1
Male,25 - 45,African-American,0,0,0,5,F,1,Low,1
Male,25 - 45,African-American,0,0,0,2,F,0,Low,0
Male,25 - 45,African-American,0,0,0,6,F,1,Low,1
Male,Less than 25,Other,0,0,0,0,F,0,Low,0
Male,25 - 45,Caucasian,0,0,0,1,M,1,Low,1
Male,Greater than 45,Caucasian,0,0,0,2,F,0,Low,0
Female,Less than 25,African-American,0,0,0,0,M,0,Medium,0
Male,Less than 25,African-American,0,0,0,1,F,1,Medium,0
Male,Less than 25,African-American,0,0,1,4,M,1,High,1
Male,Greater than 45,Caucasian,0,0,0,0,F,0,Low,0
Male,25 - 45,African-American,1,0,1,4,M,1,High,1
Male,25 - 45,Caucasian,0,0,0,5,F,0,Low,0
Male,25 - 45,Other,0,0,0,2,F,1,Low,1
Female,25 - 45,African-American,0,0,0,5,F,0,Low,0
Male,Less than 25,Hispanic,0,0,0,0,F,0,Low,0
Male,25 - 45,African-American,0,0,0,0,M,0,Low,0
Male,25 - 45,Caucasian,0,0,0,0,M,1,Low,1
Male,25 - 45,Caucasian,0,0,0,3,M,1,Low,1
Female,25 - 45,Caucasian,0,0,0,0,F,0,Low,0
Male,Less than 25,Other,0,1,0,9,F,1,High,1
Male,25 - 45,African-American,0,0,0,0,F,0,Low,0
Male,Less than 25,African-American,0,0,0,0,F,1,High,1
Female,Greater than 45,Caucasian,0,0,0,0,M,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,0,M,0,Low,0
Male,25 - 45,African-American,0,0,0,7,F,0,High,0
Male,Less than 25,African-American,0,0,0,0,F,1,High,1
Male,Greater than 45,Caucasian,0,0,0,6,F,0,Low,0
Male,25 - 45,Caucasian,0,0,0,8,F,0,Medium,0
Male,Less than 25,African-American,0,1,0,2,F,1,High,1
Male,Greater than 45,Caucasian,0,0,0,36,F,1,Medium,1
Male,25 - 45,Caucasian,0,0,0,2,M,1,Low,1
Male,Greater than 45,African-American,0,0,0,1,F,0,Low,0
Male,Less than 25,Hispanic,0,1,0,3,F,1,Medium,0
Female,25 - 45,African-American,0,0,0,0,F,0,Medium,0
Female,25 - 45,Caucasian,0,0,0,2,M,1,Low,1
Female,Less than 25,Hispanic,0,0,0,1,M,1,Low,0
Male,25 - 45,Caucasian,0,0,0,1,F,0,Medium,0
Female,Less than 25,African-American,0,0,0,0,F,1,High,1
Male,25 - 45,Caucasian,0,0,0,0,M,0,Low,0
Male,Less than 25,African-American,0,0,0,0,F,0,Low,0
Male,25 - 45,African-American,0,0,0,3,F,1,Medium,1
Male,25 - 45,Other,0,0,0,1,F,1,Low,1
Male,25 - 45,African-American,0,0,0,0,F,0,Low,0
Female,25 - 45,Caucasian,0,0,0,0,M,0,Medium,0
Male,Greater than 45,Hispanic,0,0,0,1,M,0,Low,0
Male,25 - 45,Other,0,0,0,3,F,0,Low,0
Female,25 - 45,African-American,0,0,0,2,F,0,Medium,0
Male,25 - 45,African-American,0,1,0,12,F,1,High,1
Male,Less than 25,African-American,0,0,1,1,F,0,Medium,0
Male,Greater than 45,African-American,0,0,0,3,F,0,Low,0
Female,25 - 45,Hispanic,0,0,0,1,F,1,Low,1
Male,25 - 45,Caucasian,0,0,0,0,F,0,Low,0
Male,Less than 25,African-American,0,2,0,2,F,1,High,1
Male,25 - 45,Hispanic,0,0,0,0,M,0,High,0
Male,25 - 45,Other,0,0,0,0,M,0,Low,0
Female,Less than 25,Caucasian,0,0,2,0,F,0,Medium,0
Male,Greater than 45,Caucasian,0,0,0,0,M,0,Low,0
Male,Less than 25,Caucasian,0,0,0,2,F,0,Medium,0
Male,25 - 45,African-American,0,0,1,6,M,1,High,1
Male,Less than 25,Caucasian,0,0,0,0,F,0,Low,0
Female,Less than 25,African-American,0,0,0,0,F,1,Medium,1
Male,Greater than 45,African-American,0,0,0,3,F,0,Medium,0
Male,25 - 45,African-American,0,0,1,2,M,1,Low,0
Female,Greater than 45,Caucasian,0,0,0,0,M,0,Low,0
Female,25 - 45,African-American,0,0,0,0,M,0,High,0
Male,Less than 25,African-American,2,0,0,3,F,1,High,1
Male,25 - 45,Hispanic,0,0,0,2,M,1,Medium,1
Female,Less than 25,Other,1,0,0,1,F,0,Low,0
Male,25 - 45,Hispanic,0,0,0,1,F,0,Low,0
Male,25 - 45,Caucasian,0,0,0,0,F,0,Low,0
Male,Less than 25,African-American,0,1,0,1,F,1,Low,0
Male,Less than 25,Caucasian,0,0,0,2,M,1,Medium,1
Male,Greater than 45,African-American,0,0,0,18,F,0,High,0
Male,Less than 25,African-American,0,0,0,4,F,1,High,1
Male,Less than 25,African-American,0,0,0,0,F,1,Medium,1
Male,25 - 45,Caucasian,0,0,0,1,M,0,Low,0
Female,Greater than 45,Caucasian,0,0,0,1,M,1,Low,1
Male,25 - 45,Caucasian,0,0,0,0,F,1,Medium,1
Male,25 - 45,African-American,0,0,0,7,F,1,High,1
Female,Greater than 45,Caucasian,0,0,0,1,M,0,Low,0
Female,Less than 25,African-American,0,0,0,0,F,0,Low,0
Male,25 - 45,African-American,0,0,0,1,F,0,Low,0
Male,25 - 45,African-American,0,0,0,1,M,0,Low,0
Male,Less than 25,Caucasian,0,0,0,1,M,0,Low,0
Male,25 - 45,African-American,1,1,0,6,F,1,High,1
Male,Less than 25,African-American,0,0,0,4,F,1,High,1
Male,Less than 25,Caucasian,0,0,0,3,M,0,Medium,0
Male,25 - 45,African-American,0,0,0,23,F,1,High,1
Male,25 - 45,African-American,0,0,0,2,F,0,Medium,0
Male,Greater than 45,African-American,0,0,0,2,F,0,Low,0
Male,Greater than 45,African-American,0,0,0,1,F,0,Low,0
Male,25 - 45,African-American,0,0,0,7,F,1,Low,0
Male,Greater than 45,Caucasian,1,0,0,23,F,1,High,1
Female,Greater than 45,Caucasian,0,0,0,0,M,0,Low,0
Male,25 - 45,African-American,0,0,0,12,F,1,High,1
Male,25 - 45,African-American,0,0,0,5,F,1,High,0
Male,25 - 45,Caucasian,0,0,0,3,M,0,Low,0
Female,25 - 45,Hispanic,0,0,0,0,F,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,5,F,1,High,1
Male,25 - 45,African-American,0,0,0,14,F,1,Medium,1
Male,25 - 45,African-American,1,0,0,2,F,0,Medium,0
Male,Less than 25,African-American,0,0,1,0,M,1,High,1
Male,25 - 45,African-American,0,0,2,6,F,0,Medium,0
Male,25 - 45,Caucasian,0,0,0,0,F,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,2,F,0,Low,0
Male,Greater than 45,African-American,0,0,0,5,F,0,Low,0
Male,25 - 45,African-American,0,0,0,9,F,1,High,1
Male,Greater than 45,Caucasian,0,0,0,4,F,1,Low,1
Male,25 - 45,African-American,0,0,0,3,F,0,Low,0
Male,Greater than 45,Other,0,0,0,4,F,0,Low,0
Male,Less than 25,Hispanic,0,0,0,1,M,0,Low,0
Female,25 - 45,Caucasian,0,0,0,0,M,0,Medium,0
Male,Greater than 45,Caucasian,0,0,0,0,M,0,Low,0
Female,Less than 25,African-American,0,0,0,0,F,0,Medium,0
Female,25 - 45,African-American,0,0,0,1,F,1,Low,1
Male,Greater than 45,African-American,0,0,0,11,F,0,Medium,0
Male,25 - 45,Caucasian,0,0,0,0,M,1,Low,1
Male,Less than 25,Hispanic,0,0,0,0,M,0,Low,0
Male,Less than 25,Caucasian,0,0,0,0,F,0,Low,0
Female,Greater than 45,Caucasian,0,0,0,2,M,0,Low,0
Male,25 - 45,African-American,0,0,0,7,M,1,Low,1
Male,Less than 25,Caucasian,0,0,0,1,F,1,Medium,1
Male,25 - 45,African-American,0,0,0,8,F,1,Medium,1
Male,25 - 45,Other,0,0,0,1,F,0,Low,0
Male,Less than 25,African-American,0,0,0,0,F,1,Medium,1
Male,25 - 45,Caucasian,0,0,0,0,M,1,Medium,1
Male,25 - 45,African-American,0,0,0,8,F,0,High,0
Male,Greater than 45,African-American,0,0,0,21,M,1,Medium,1
Male,Less than 25,African-American,0,0,0,3,F,0,Medium,0
Male,Greater than 45,Hispanic,0,0,0,1,M,1,Low,1
Male,25 - 45,Caucasian,0,0,0,0,F,0,Low,0
Male,Greater than 45,African-American,0,0,0,1,F,1,Medium,1
Male,25 - 45,Caucasian,0,0,0,3,M,0,Low,0
Male,25 - 45,African-American,0,0,0,3,F,0,Low,0
Male,Less than 25,Caucasian,0,1,1,3,F,1,High,1
Male,25 - 45,Caucasian,0,0,0,0,F,0,Low,0
Male,25 - 45,African-American,0,0,0,2,F,0,Medium,0
Female,Less than 25,African-American,0,0,0,3,F,1,High,1
Male,Less than 25,Caucasian,0,0,1,1,F,1,High,1
Male,25 - 45,Caucasian,0,0,0,2,M,0,Low,0
Female,Less than 25,Caucasian,0,0,0,0,F,0,Medium,0
Male,25 - 45,Caucasian,0,0,0,0,M,0,Low,0
Male,25 - 45,Hispanic,0,0,0,2,F,1,Medium,1
Male,Less than 25,African-American,1,0,1,1,F,1,High,1
Male,25 - 45,Hispanic,0,0,0,2,M,1,Medium,1
Male,Less than 25,African-American,0,0,0,1,M,1,Low,1
Male,Greater than 45,Caucasian,0,0,0,4,F,0,Low,0
Female,Greater than 45,African-American,0,0,0,3,F,0,Low,0
Male,25 - 45,African-American,0,0,0,1,M,0,Low,0
Male,25 - 45,African-American,0,0,0,5,F,0,Low,0
Male,Less than 25,Caucasian,0,0,0,0,M,0,Low,0
Male,Greater than 45,African-American,0,0,0,16,F,0,Low,0
Female,Greater than 45,African-American,0,0,0,2,F,1,High,1
Male,25 - 45,Caucasian,0,0,0,0,M,1,Low,1
